2075.0	-8.5710e-06								
2074.4	-5.2297e-05								
2073.7	-9.3991e-05								
2073.0	-0.00013218								
2072.4	-0.00016559								
2071.7	-0.00019318								
2071.0	-0.00021416								
2070.4	-0.00022800								
2069.7	-0.00023448								
2069.0	-0.00023364								
2068.4	-0.00022579								
2067.7	-0.00021147								
2067.0	-0.00019148								
2066.4	-0.00016677								
2065.7	-0.00013845								
2065.1	-0.00010771								
2064.4	-7.5817e-05								
2063.7	-4.4037e-05								
2063.1	-1.3586e-05								
2062.4	1.4393e-05								
2061.7	3.8892e-05								
2061.1	5.9062e-05								
2060.4	7.4240e-05								
2059.7	8.3971e-05								
2059.1	8.8026e-05								
2058.4	8.6409e-05								
2057.7	7.9341e-05								
2057.1	6.7265e-05								
2056.4	5.0813e-05								
2055.7	3.0794e-05								
2055.1	8.1483e-06								
2054.4	-1.6071e-05								
2053.8	-4.0761e-05								
2053.1	-6.4780e-05								
2052.4	-8.7016e-05								
2051.8	-0.00010641								
2051.1	-0.00012199								
2050.4	-0.00013294								
2049.8	-0.00013857								
2049.1	-0.00013837								
2048.4	-0.00013206								
2047.8	-0.00011952								
2047.1	-0.00010086								
2046.4	-7.6373e-05								
2045.8	-4.6544e-05								
2045.1	-1.2016e-05								
2044.5	2.6431e-05								
2043.8	6.7919e-05								
2043.1	0.00011149								
2042.5	0.00015616								
2041.8	0.00020092								
2041.1	0.00024486								
2040.5	0.00028707								
2039.8	0.00032681								
2039.1	0.00036344								
2038.5	0.00039647								
2037.8	0.00042559								
2037.1	0.00045066								
2036.5	0.00047173								
2035.8	0.00048902								
2035.1	0.00050288								
2034.5	0.00051384								
2033.8	0.00052252								
2033.1	0.00052962								
2032.5	0.00053592								
2031.8	0.00054218								
2031.2	0.00054917								
2030.5	0.00055760								
2029.8	0.00056807								
2029.2	0.00058109								
2028.5	0.00059701								
2027.8	0.00061604								
2027.2	0.00063819								
2026.5	0.00066330								
2025.8	0.00069105								
2025.2	0.00072093								
2024.5	0.00075230								
2023.8	0.00078438								
2023.2	0.00081630								
2022.5	0.00084714								
2021.9	0.00087593								
2021.2	0.00090175								
2020.5	0.00092373								
2019.9	0.00094109								
2019.2	0.00095319								
2018.5	0.00095958								
2017.9	0.00095999								
2017.2	0.00095438								
2016.5	0.00094294								
2015.9	0.00092609								
2015.2	0.00090452								
2014.5	0.00087909								
2013.9	0.00085089								
2013.2	0.00082118								
2012.5	0.00079134								
2011.9	0.00076282								
2011.2	0.00073713								
2010.6	0.00071574								
2009.9	0.00070007								
2009.2	0.00069138								
2008.6	0.00069077								
2007.9	0.00069912								
2007.2	0.00071702								
2006.6	0.00074476								
2005.9	0.00078232								
2005.2	0.00082931								
2004.6	0.00088501								
2003.9	0.00094835								
2003.2	0.0010200								
2002.6	0.0010900								
2001.9	0.0011700								
2001.2	0.0012500								
2000.6	0.0013200								
1999.9	0.0013900								
1999.2	0.0014600								
1998.6	0.0015100								
1997.9	0.0015600								
1997.3	0.0015900								
1996.6	0.0016100								
1995.9	0.0016100								
1995.3	0.0015900								
1994.6	0.0015600								
1993.9	0.0015100								
1993.3	0.0014300								
1992.6	0.0013500								
1991.9	0.0012400								
1991.3	0.0011200								
1990.6	0.00098530								
1989.9	0.00083932								
1989.3	0.00068407								
1988.6	0.00052204								
1988.0	0.00035582								
1987.3	0.00018810								
1986.6	2.1512e-05								
1986.0	-0.00014138								
1985.3	-0.00029815								
1984.6	-0.00044661								
1984.0	-0.00058480								
1983.3	-0.00071108								
1982.6	-0.00082415								
1982.0	-0.00092304								
1981.3	-0.0010100								
1980.6	-0.0010800								
1980.0	-0.0011300								
1979.3	-0.0011700								
1978.6	-0.0012000								
1978.0	-0.0012100								
1977.3	-0.0012100								
1976.7	-0.0012000								
1976.0	-0.0011800								
1975.3	-0.0011500								
1974.7	-0.0011200								
1974.0	-0.0010800								
1973.3	-0.0010400								
1972.7	-0.00098990								
1972.0	-0.00093961								
1971.3	-0.00088694								
1970.7	-0.00083222								
1970.0	-0.00077554								
1969.3	-0.00071684								
1968.7	-0.00065592								
1968.0	-0.00059242								
1967.4	-0.00052593								
1966.7	-0.00045600								
1966.0	-0.00038221								
1965.4	-0.00030419								
1964.7	-0.00022169								
1964.0	-0.00013463								
1963.4	-4.3106e-05								
1962.7	5.2525e-05								
1962.0	0.00015169								
1961.4	0.00025352								
1960.7	0.00035692								
1960.0	0.00046053								
1959.4	0.00056275								
1958.7	0.00066182								
1958.0	0.00075582								
